county,state,year,ntop_ibs,nlocal_ibs,treatment,high_school_graduate_includes_equivalency,some_college_no_degree,married_couple_family,with_own_children_of_the_householder_under_18_years,male_householder_no_spouse/partner_present,female_householder_no_spouse/partner_present,foreign_born,native,females_15_years_and_over,males_15_years_and_over,american_indian_and_alaska_native,asian,black_or_african_american,native_hawaiian_and_other_pacific_islander,some_other_race,white,median_age_years,sex_ratio_males_per_100_females,mean_travel_time_to_work_minutes,unemployment_rate,per_capita_income_dollars,mean_household_income_dollars,median_household_income_dollars,mean_cash_public_assistance_income_dollars,mean_earnings_dollars,mean_retirement_income_dollars,mean_social_security_income_dollars,mean_supplemental_security_income_dollars,homeowner_vacancy_rate,average_household_size_of_owner_occupied_unit,average_household_size_of_renter_occupied_unit,median_rooms,moved_in_1979_and_earlier,moved_in_1980_to_1989,moved_in_1990_to_1999,moved_in_2000_to_2009,housing_units_with_a_mortgage,housing_units_without_a_mortgage,total_housing_units,10_to_19_units,1_unit_attached,1_unit_detached,2_units,20_or_more_units,3_or_4_units,5_to_9_units,boat_rv_van_etc_,mobile_home,average_household_size,state_full_x,accommodation_and_food_services,administrative_and_support_and_waste_management_and_remediation_services,arts_entertainment_and_recreation,durable_goods_manufacturing,educational_services,finance_and_insurance,health_care_and_social_assistance,management_of_companies_and_enterprises,nondurable_goods_manufacturing,professional_scientific_and_technical_services,real_estate_and_rental_and_leasing,agriculture_forestry_fishing_and_hunting,arts_entertainment_recreation_accommodation_and_food_services,construction,educational_services_health_care_and_social_assistance,finance_insurance_real_estate_rental_and_leasing,information,manufacturing,mining_quarrying_and_oil_and_gas_extraction,other_services_except_government_and_government_enterprises,professional_and_business_services,retail_trade,transportation_and_warehousing,utilities,wholesale_trade,private_industries,all_industry_total,government_and_government_enterprises,manufacturing_and_information,natural_resources_and_mining,private_goods_producing_industries_2/,private_services_providing_industries_3/,trade,transportation_and_utilities,popestimate,rnaturalinc,rnetmig,state_full_y,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,median_square_feet,average_listing_price,total_listing_count,pending_ratio,math_prof_pct,english_prof_pct,area_fips,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,move_post2010,educ_nohs,educ_further
allegheny,pa,2019,0.0,3.0,1.0,26.2,16.1,40.7,13.9,21.2,30.3,6.4,93.6,535626.0,492183.0,0.7,4.5,14.8,0.1,0.7,82.4,40.8,,27.8,,41585.0,91448.0,64871.0,2142.0,94716.0,23980.0,20146.0,10054.0,1.3,2.32,1.83,5.8,18.0,11.2,18.0,13.9,206897.0,140764.0,604269.0,4.2,9.7,60.2,5.2,10.4,4.9,4.6,0.0,0.7,2.32,,1923372.0,2286937.0,1812975.0,4243843.0,3290490.0,8049537.0,10062220.0,4781799.0,2372391.0,9620754.0,10008927.0,21625.0,3736059.0,3085487.0,13341431.0,18101231.0,6792819.0,6628584.0,1089746.0,1734929.0,16701288.0,6088999.0,4034793.0,518483.0,5198540.0,86594015.0,92984370.0,6424451.0,13378972.0,1112857.0,10633095.0,75937148.0,11249008.0,4552869.0,1216045.0,-0.844112133,-0.124109963,,189950.0,3342.0,95.5,1088.0,24.0,616.0,0.0,308513.0,5068.0,0.5165,43.548828725038405,59.97071995464854,42003.0,35539.0,703109.0,44060682639.0,6131202534.0,299940585.0,1205.0,62666.0,38.9,4.7,52.9
allen,in,2016,0.0,0.0,0.0,22.7,9.4,63.0,29.1,3.9,37.0,24744.0,92.6,31.3,36.2,7.1,5.1,365565.0,0.5,0.1,2.2,35.6,7.2,21.5,,26740.0,67135.0,51173.0,4378.0,69370.0,18197.0,20041.0,10054.0,1.3,2.7,2.25,5.9,6.3,5.7,13.2,24.0,62966.0,33459.0,156232.0,4.2,1.8,73.5,2.3,6.6,3.1,4.6,0.0,3.8,2.7,,450143.0,474857.0,145829.0,2567838.0,199611.0,2496323.0,2469015.0,211840.0,718162.0,702688.0,1306128.0,151799.0,595950.0,735396.0,2667946.0,3805792.0,594493.0,3286656.0,23426.0,401475.0,1387856.0,1194775.0,613795.0,57799.0,1592063.0,17089277.0,18393815.0,1307772.0,3881263.0,174547.0,4183325.0,12903758.0,2786446.0,671307.0,369412.0,5.3883551808000005,0.21716292920000002,,152550.0,1133.0,45.0,532.0,20.0,360.0,1968.0,278239.0,1135.0,0.0018,42.36785714285714,53.44285714285714,18003.0,8697.0,183107.0,7905577889.0,1591465240.0,35909188.0,830.0,43175.0,50.6,34.9,118.19999999999999
allen,in,2019,0.0,0.0,0.0,27.5,21.6,46.6,19.0,18.3,27.7,7.6,92.4,154286.0,144021.0,0.9,4.5,13.9,0.1,2.2,82.3,35.9,,22.0,,30287.0,76589.0,56519.0,3630.0,77930.0,17006.0,20804.0,10768.0,1.5,2.72,2.16,5.9,10.4,11.4,18.5,15.0,67247.0,34712.0,160704.0,3.5,2.0,74.8,2.3,4.9,3.5,6.1,0.0,2.9,2.72,,472096.0,535457.0,117743.0,3248088.0,198492.0,2755006.0,2749219.0,309283.0,715600.0,782828.0,1374422.0,66155.0,591162.0,817956.0,2945613.0,4131796.0,617735.0,3956700.0,18520.0,429649.0,1620408.0,1354181.0,579721.0,60345.0,1502637.0,18687628.0,20063027.0,1381690.0,4586659.0,84845.0,4867244.0,13819717.0,2850973.0,639589.0,379299.0,5.2838232292,5.9360161617,,185050.0,715.0,61.5,276.0,8.0,172.0,1916.5,261974.0,715.0,0.0,33.857142857142854,37.91666666666667,18003.0,8983.0,191195.0,9072182963.0,1703312521.0,28278322.0,912.0,47450.0,44.7,10.5,40.3
allen,oh,2016,0.0,0.0,0.0,20.3,13.6,64.5,24.8,3.9,35.5,2132.0,97.7,30.7,40.6,2.7,2.1,104664.0,0.3,0.0,1.0,38.2,6.2,18.1,,24640.0,60919.0,47592.0,4295.0,59862.0,24930.0,18512.0,9436.0,2.3,2.48,2.48,5.9,9.8,6.7,17.1,22.4,14481.0,11817.0,44804.0,2.7,2.5,75.5,3.8,4.9,4.0,2.5,0.0,4.1,2.48,,131723.0,161436.0,14863.0,611143.0,60465.0,172931.0,682208.0,70055.0,3594546.0,97347.0,451445.0,29215.0,146575.0,135364.0,742744.0,623765.0,99662.0,4192734.0,6921.0,96795.0,328453.0,347831.0,131091.0,15833.0,342398.0,7224604.0,7666519.0,445434.0,4291779.0,35646.0,4362616.0,2873491.0,690358.0,147029.0,103613.0,1.2324994704,-5.873630288999999,,99950.0,598.0,67.0,164.0,0.0,112.0,1576.0,134304.0,616.0,0.0301,66.0551948051948,62.3547077922078,39003.0,2465.0,50406.0,2129979362.0,385041507.0,9479601.0,813.0,42257.0,44.1,48.0,104.9
allen,oh,2019,0.0,0.0,0.0,41.9,21.7,45.0,14.7,17.7,28.9,1.2,98.8,41459.0,41515.0,0.8,1.2,14.5,0.0,1.4,85.8,39.2,,19.8,,27215.0,67471.0,60429.0,2455.0,64215.0,24354.0,19738.0,10670.0,0.0,2.49,2.32,6.1,16.6,13.0,16.5,16.6,16925.0,11342.0,45188.0,1.1,4.0,79.7,3.6,4.5,2.3,1.3,0.0,3.5,2.49,,120659.0,190020.0,13282.0,625830.0,54457.0,171469.0,706394.0,74232.0,3717753.0,131246.0,466384.0,30494.0,133933.0,155821.0,760513.0,635944.0,93902.0,4328911.0,7391.0,100765.0,395643.0,349834.0,123620.0,15164.0,358942.0,7480171.0,7920377.0,444817.0,4423219.0,37830.0,4525011.0,2964162.0,708675.0,138880.0,102351.0,1.3165850709,-4.964013341,,121950.0,322.0,81.5,100.0,4.0,60.0,1600.0,156745.0,335.0,0.0404,69.57083333333334,67.87256493506493,39003.0,2510.0,50165.0,2317122537.0,419631902.0,9286965.0,888.0,46190.0,37.3,9.1,27.300000000000004
anchorage,ak,2016,0.0,0.0,1.0,25.4,8.8,66.5,30.3,5.8,33.5,30569.0,86.2,32.4,41.3,8.7,4.6,299321.0,1.1,0.1,2.7,32.8,7.4,18.0,,39061.0,106393.0,85634.0,3405.0,99071.0,33730.0,19075.0,10980.0,2.0,2.87,2.59,5.3,4.1,6.3,11.3,23.2,44816.0,19504.0,115539.0,2.9,11.5,49.7,7.1,7.0,11.3,7.0,0.1,3.5,2.87,,640716.0,531629.0,129929.0,106322.0,92848.0,693826.0,2107836.0,199786.0,91390.0,1315427.0,2149517.0,52634.0,770629.0,722695.0,2199984.0,2838257.0,1075678.0,197646.0,1291187.0,374886.0,2046519.0,1077586.0,3044700.0,254084.0,928509.0,16934650.0,21029302.0,4099789.0,1270846.0,1349982.0,2241046.0,14629219.0,2006025.0,3298005.0,297249.0,9.549492599099999,-10.61540427,,335050.0,1405.0,63.0,440.0,24.0,612.0,1848.0,382239.0,1406.0,0.0007,23.041666666666668,36.958333333333336,2020.0,8278.0,151070.0,8445356356.0,3677867104.0,68035345.0,1075.0,55904.0,55.2,27.4,130.5
anchorage,ak,2019,0.0,3.0,1.0,25.2,24.2,47.2,19.3,20.9,24.7,10.8,89.2,113017.0,115780.0,13.0,12.4,7.8,3.3,2.9,71.0,33.6,,18.9,,41422.0,109042.0,82716.0,2723.0,99829.0,47151.0,18664.0,13366.0,1.6,2.77,2.52,5.1,8.3,10.2,18.0,16.5,43057.0,21161.0,119272.0,3.8,11.9,47.3,6.7,7.8,10.6,7.6,0.1,4.2,2.77,,576285.0,485168.0,130482.0,97245.0,88442.0,661146.0,2258871.0,233060.0,86028.0,1243929.0,1976652.0,41912.0,706223.0,734196.0,2345900.0,2633047.0,890399.0,183083.0,1134899.0,352287.0,1957168.0,1103425.0,3190978.0,259393.0,997711.0,16680189.0,20827222.0,4148784.0,1075725.0,1183295.0,2113990.0,14476287.0,2102854.0,3449895.0,288000.0,7.1769218402999995,-15.93027738,,319950.0,876.0,99.5,324.0,12.0,208.0,1728.0,346783.0,876.0,0.0,24.291666666666668,35.708333333333336,2020.0,8193.0,147964.0,8931601306.0,3720734792.0,57250723.0,1161.0,60364.0,47.0,4.9,45.6
anderson,sc,2016,0.0,0.0,1.0,19.0,10.2,65.8,24.9,3.9,34.2,6278.0,96.0,26.5,30.7,3.4,1.7,192709.0,0.5,0.1,1.0,40.5,5.9,24.0,,24573.0,61089.0,45090.0,2294.0,61977.0,20822.0,18359.0,8739.0,1.7,2.61,2.5,5.5,11.1,6.8,13.6,24.8,24793.0,25397.0,86749.0,2.6,1.9,67.9,0.8,2.5,1.9,3.4,0.0,19.0,2.61,,195187.0,178509.0,19334.0,964223.0,45810.0,84147.0,330722.0,29607.0,602284.0,136011.0,815064.0,21349.0,214516.0,193201.0,376568.0,898033.0,99828.0,1565357.0,25487.0,158515.0,344080.0,482348.0,124334.0,231593.0,318011.0,5049403.0,5952430.0,903636.0,1663210.0,45813.0,1800012.0,3248804.0,800550.0,358116.0,195582.0,0.2003688843,9.484127187999999,,186040.0,1383.0,75.0,308.0,20.0,232.0,0.0,247378.0,1509.0,0.0911,51.8,47.45,45007.0,3521.0,64295.0,2432868436.0,735474221.0,10872035.0,728.0,37839.0,43.599999999999994,44.7,105.2
anderson,sc,2019,0.0,3.0,1.0,31.7,19.2,50.3,16.4,14.5,29.1,4.0,96.0,87319.0,78685.0,0.7,1.2,17.3,0.1,1.2,81.9,40.8,,25.8,,29116.0,75079.0,54322.0,3080.0,76038.0,21917.0,19953.0,10105.0,1.5,2.62,2.72,5.6,15.4,11.8,22.5,15.7,31275.0,26108.0,89873.0,2.1,1.1,71.2,3.0,2.2,2.2,3.2,0.0,15.0,2.62,,204160.0,141965.0,23707.0,1121838.0,55949.0,96212.0,348959.0,33925.0,682539.0,197944.0,884665.0,25133.0,227671.0,221321.0,405548.0,980060.0,96870.0,1803164.0,46581.0,162372.0,371890.0,520086.0,149778.0,414950.0,348092.0,5772637.0,6725559.0,956299.0,1900967.0,70314.0,2087304.0,3683638.0,868140.0,567745.0,202558.0,0.3276653841,10.922179471,,212500.0,921.0,120.0,244.0,12.0,152.0,0.0,286189.0,1336.0,0.4506,52.291666666666664,52.854166666666664,45007.0,3770.0,66525.0,2746719176.0,771611597.0,9117658.0,794.0,41289.0,34.6,12.6,36.4
anderson,tn,2016,0.0,0.0,0.0,25.6,7.2,68.4,27.7,8.6,31.6,2403.0,96.5,18.9,24.8,2.5,1.6,75545.0,0.1,0.1,0.6,43.3,5.4,22.3,,25908.0,61601.0,46055.0,2473.0,60172.0,22434.0,18462.0,9142.0,3.5,2.47,2.26,5.5,12.4,8.4,10.6,22.8,9980.0,9978.0,34854.0,3.2,1.6,65.1,1.4,5.1,5.3,4.3,0.0,13.8,2.47,,92808.0,258810.0,9011.0,1152366.0,17014.0,137445.0,278782.0,15614.0,202829.0,586813.0,334942.0,10789.0,101864.0,72192.0,295760.0,472634.0,0.0,1355552.0,3279.0,0.0,863263.0,190027.0,0.0,43695.0,202549.0,3737395.0,4249477.0,511637.0,0.0,13698.0,1437291.0,2301286.0,392648.0,0.0,75528.0,-2.01345838,3.046680443,,174950.0,442.0,74.0,100.0,0.0,96.0,1911.0,228760.0,589.0,0.3326,35.43333333333333,38.208333333333336,47001.0,1630.0,38942.0,2127178587.0,321084111.0,3324339.0,1050.0,54625.0,45.900000000000006,39.0,111.1
anderson,tn,2019,0.0,0.0,0.0,36.5,21.0,47.7,14.2,21.7,25.4,4.6,95.4,33098.0,31130.0,1.2,1.7,4.9,0.3,1.3,93.4,43.3,,26.0,,26823.0,65367.0,49044.0,2099.0,68075.0,23119.0,20131.0,8541.0,0.8,2.5,2.48,5.8,17.0,12.1,22.5,14.1,10377.0,11049.0,35157.0,3.4,4.3,69.1,1.7,5.2,3.4,3.0,0.0,9.9,2.5,,107567.0,311445.0,10450.0,1365395.0,8858.0,125287.0,292468.0,17740.0,168652.0,522580.0,374348.0,0.0,118072.0,70824.0,300645.0,498404.0,53085.0,1535061.0,8572.0,71436.0,858086.0,230892.0,55084.0,0.0,0.0,4067357.0,4559252.0,493024.0,1582635.0,0.0,0.0,0.0,0.0,0.0,76978.0,-1.826901119,10.883110952000001,,229950.0,259.0,80.0,76.0,0.0,60.0,2085.5,273039.0,376.0,0.4517,41.90833333333333,38.675000000000004,47001.0,1692.0,39823.0,2382955978.0,297617218.0,2917970.0,1151.0,59839.0,34.4,11.2,31.4
androscoggin,me,2016,0.0,0.0,0.0,21.6,9.1,61.6,23.8,7.0,38.4,3953.0,95.0,25.9,35.1,1.7,0.4,107376.0,0.7,0.0,0.3,40.7,6.1,24.8,,25879.0,61439.0,49081.0,1643.0,61607.0,16906.0,17469.0,9418.0,0.9,2.51,1.99,5.2,8.5,7.9,12.5,23.8,19663.0,8561.0,49059.0,3.2,1.5,56.5,8.7,4.0,8.6,8.7,0.0,8.7,2.51,,101166.0,144809.0,11664.0,141581.0,97245.0,194810.0,647948.0,96399.0,305504.0,199382.0,561789.0,168195.0,113014.0,160542.0,744490.0,756481.0,121770.0,447160.0,4234.0,73206.0,439083.0,363033.0,170756.0,56220.0,191972.0,3804917.0,4168754.0,363733.0,566173.0,172856.0,778998.0,3026449.0,554900.0,227088.0,107296.0,1.0353511799,0.5969592389,,167950.0,504.0,83.0,148.0,4.0,116.0,1600.0,188698.0,547.0,0.0853,35.5625,45.0,23001.0,3121.0,49348.0,1974761578.0,484725409.0,9541462.0,770.0,40017.0,47.400000000000006,44.1,112.1
androscoggin,me,2019,0.0,0.0,0.0,34.1,18.1,43.6,13.9,17.6,24.3,4.7,95.3,45673.0,43204.0,3.9,1.4,3.4,0.1,0.5,96.2,41.0,,23.4,,32338.0,77447.0,63813.0,1801.0,79583.0,19047.0,19067.0,8098.0,2.4,2.35,2.18,5.5,14.0,9.5,21.3,18.4,19541.0,10299.0,50309.0,1.9,1.6,60.7,11.1,5.9,6.2,4.5,0.0,8.1,2.35,,117190.0,158499.0,13624.0,155639.0,106082.0,179151.0,667855.0,129599.0,324361.0,227886.0,553881.0,126932.0,131006.0,147927.0,773471.0,732044.0,125296.0,479966.0,5830.0,73489.0,511996.0,406048.0,186804.0,65665.0,174797.0,3947054.0,4317875.0,370966.0,602974.0,133877.0,773535.0,3171795.0,579315.0,252559.0,108277.0,1.1471337845,2.2387610955,,190050.0,271.0,115.0,64.0,0.0,48.0,1645.0,224459.0,297.0,0.0959,32.833333333333336,47.68518518518519,23001.0,3155.0,49651.0,2210775011.0,510838314.0,8856238.0,856.0,44526.0,36.8,8.899999999999999,38.9
angelina,tx,2016,0.0,0.0,0.0,25.1,8.1,64.9,29.9,3.0,35.1,7222.0,91.6,29.5,34.1,21.1,19.6,87657.0,0.1,0.1,4.3,36.7,6.9,17.6,,19896.0,55000.0,41161.0,2838.0,58998.0,16563.0,15685.0,12277.0,3.2,2.81,2.79,4.8,4.6,3.7,15.2,30.5,7444.0,11210.0,36389.0,1.0,1.2,63.7,2.8,2.7,4.3,3.5,0.1,20.7,2.81,,113097.0,69265.0,6792.0,208678.0,6661.0,95318.0,457607.0,53861.0,140178.0,82404.0,348120.0,39290.0,119884.0,93976.0,464248.0,443459.0,67699.0,347890.0,76193.0,68011.0,206014.0,246595.0,144090.0,14095.0,146146.0,2475713.0,2901639.0,424343.0,416042.0,115097.0,558393.0,1922580.0,392583.0,157947.0,87682.0,3.2818455823000003,-4.945558968,,184950.0,353.0,89.0,76.0,4.0,68.0,1962.0,258203.0,362.0,0.0255,77.86011904761904,70.90306122448979,48005.0,1876.0,35842.0,1380054063.0,287744860.0,4939967.0,740.0,38504.0,46.2,41.5,94.10000000000001
angelina,tx,2019,0.0,0.0,0.0,32.5,28.9,51.2,21.8,12.8,30.4,7.4,92.6,35697.0,33185.0,1.4,1.2,15.7,0.0,2.4,81.3,37.5,,25.9,,23991.0,63188.0,53320.0,1795.0,61881.0,19285.0,20031.0,8532.0,0.0,2.7,2.39,5.1,14.2,11.8,21.1,14.1,9975.0,12400.0,37257.0,2.7,0.4,65.9,2.2,4.8,2.6,2.2,1.1,18.1,2.7,,121699.0,73841.0,6439.0,212701.0,7736.0,76066.0,425327.0,58376.0,161839.0,84548.0,401166.0,22374.0,128197.0,111832.0,433163.0,472896.0,59710.0,373576.0,397623.0,66121.0,217242.0,261246.0,105759.0,15869.0,130799.0,2736341.0,3166166.0,429785.0,436019.0,415461.0,848115.0,1894386.0,391365.0,121226.0,86715.0,0.8529030398999999,-1.9247946980000001,,197450.0,301.0,107.5,72.0,0.0,20.0,1929.5,260384.0,306.0,0.0166,53.035714285714285,45.058673469387756,48005.0,1904.0,35234.0,1443655691.0,286642634.0,3805756.0,788.0,40974.0,38.8,13.8,24.6
anne_arundel,md,2016,0.0,0.0,0.0,19.7,7.5,71.1,30.5,5.2,28.9,44440.0,89.7,27.3,35.3,7.0,2.3,559737.0,0.9,0.2,2.5,38.3,6.3,31.0,,43086.0,117437.0,96483.0,2722.0,115811.0,35421.0,20564.0,10168.0,2.0,2.71,2.54,6.6,7.6,6.8,14.3,26.1,115017.0,37814.0,223266.0,9.0,19.3,60.8,0.4,4.4,1.2,3.0,0.0,1.9,2.71,,1150058.0,1232032.0,451611.0,2799441.0,206872.0,1027668.0,2308800.0,383712.0,271092.0,4407365.0,4921999.0,20271.0,1602352.0,1517009.0,2514882.0,5952339.0,699970.0,3066612.0,15517.0,793111.0,6018376.0,2118268.0,1969310.0,830573.0,2689503.0,29807131.0,44315920.0,14513804.0,3765935.0,35758.0,4608477.0,25200685.0,4808231.0,2799575.0,567254.0,4.9792927599,2.5374221101,,400050.0,2727.0,58.0,952.0,60.0,948.0,1978.0,547921.0,3238.0,0.1874,45.875,46.75,24003.0,15181.0,267653.0,15164688096.0,2248606930.0,53382733.0,1090.0,56658.0,45.1,29.1,135.7
anne_arundel,md,2019,0.0,0.0,0.0,23.4,18.5,55.4,22.0,15.4,23.7,8.8,91.2,239865.0,231675.0,1.1,5.2,18.9,0.3,2.7,76.4,38.3,,32.1,,48571.0,130006.0,101147.0,3829.0,126424.0,36278.0,21743.0,11227.0,0.9,2.65,2.48,6.6,13.7,13.0,18.8,15.2,117795.0,42045.0,227920.0,6.9,20.2,60.6,0.8,6.3,0.8,3.1,0.0,1.3,2.65,,1229810.0,1279887.0,314155.0,3181925.0,211387.0,966655.0,2474591.0,463502.0,269628.0,4937286.0,4966625.0,39699.0,1553554.0,1611540.0,2684353.0,5931797.0,773413.0,3440441.0,26051.0,827244.0,6667538.0,2233213.0,2119293.0,334215.0,2575412.0,30718573.0,45918049.0,15201439.0,4213344.0,64773.0,5080959.0,25653190.0,4803396.0,2464945.0,579234.0,3.6735001389999997,2.7676818586,,425045.0,1906.0,82.0,648.0,68.0,508.0,2106.5,542374.0,2166.0,0.1364,41.5,50.625,24003.0,15482.0,274972.0,16844690856.0,2362266730.0,41172714.0,1178.0,61260.0,39.3,7.0,51.099999999999994
anoka,mn,2016,0.0,0.0,0.0,23.6,13.8,70.1,32.0,5.6,29.9,28173.0,90.9,26.7,33.6,4.1,2.6,341249.0,0.2,0.0,1.8,37.9,6.3,28.1,,34310.0,90703.0,76533.0,5556.0,92100.0,23751.0,19896.0,10490.0,1.2,2.78,2.45,6.5,8.4,8.1,17.3,27.4,72895.0,27931.0,130510.0,2.3,10.8,73.1,0.5,8.4,0.8,1.3,0.0,2.8,2.78,,286382.0,350697.0,145151.0,3398219.0,72964.0,399402.0,1113584.0,67301.0,366369.0,486652.0,1577197.0,0.0,431337.0,747041.0,1186602.0,1981142.0,132557.0,3761161.0,0.0,364063.0,904476.0,882120.0,0.0,64259.0,1023521.0,11970122.0,13161687.0,1194642.0,3893205.0,0.0,0.0,0.0,1905112.0,0.0,346526.0,6.6454129277,0.18821430949999998,,269950.0,855.0,43.0,536.0,8.0,348.0,2112.0,305827.0,1813.0,1.1205,55.360863095238095,53.328525641025635,27003.0,6797.0,121026.0,6095475327.0,2523888995.0,34541508.0,969.0,50365.0,38.900000000000006,33.6,121.3
anoka,mn,2019,0.0,0.0,0.0,27.1,22.2,55.6,22.3,16.0,21.3,9.7,90.3,144642.0,142383.0,1.6,5.4,7.8,0.1,2.0,86.7,38.5,,28.5,,38647.0,101333.0,83353.0,3261.0,102721.0,26246.0,21365.0,10025.0,0.2,2.75,2.42,6.6,13.0,14.5,22.9,14.6,74016.0,31095.0,134696.0,2.0,13.1,69.4,0.5,9.5,0.8,1.7,0.0,2.9,2.75,,284212.0,401681.0,216538.0,3529892.0,70001.0,383741.0,1230670.0,115761.0,383028.0,533539.0,1701630.0,0.0,497704.0,797981.0,1300024.0,2086390.0,150212.0,3909359.0,0.0,390966.0,1047629.0,970464.0,0.0,58858.0,995800.0,12703388.0,13926256.0,1228172.0,4057546.0,0.0,0.0,0.0,1963184.0,0.0,356921.0,5.7773360625,4.0824255802,,368187.5,467.0,50.5,276.0,4.0,112.0,2167.0,387908.0,854.0,0.8287,50.908482142857146,53.509157509157504,27003.0,7697.0,127698.0,7012166018.0,2955290207.0,34135297.0,1056.0,54912.0,35.0,5.699999999999999,45.0
arapahoe,co,2016,0.0,0.0,1.0,20.4,8.9,65.8,31.2,6.2,34.2,93593.0,83.8,28.8,36.7,18.7,13.1,617668.0,0.6,0.2,7.5,36.3,6.5,27.6,,36874.0,96722.0,70950.0,3653.0,93848.0,29466.0,18805.0,9189.0,0.3,2.68,2.67,5.8,3.7,4.4,12.3,25.3,111686.0,35781.0,246715.0,9.2,9.9,55.7,1.1,14.4,2.5,6.1,0.0,1.0,2.68,,912420.0,1583870.0,1004110.0,659301.0,326438.0,4129578.0,3276615.0,1117521.0,361441.0,4851486.0,5545715.0,6554.0,1909732.0,1896993.0,3600638.0,9672292.0,4231271.0,1020713.0,279084.0,867970.0,7551888.0,2560850.0,540789.0,26160.0,4027218.0,38360033.0,41327208.0,2974892.0,5267455.0,286333.0,3261761.0,35095207.0,6589520.0,567079.0,638950.0,6.6302658248,5.9136931526,,435050.0,1281.0,29.0,1268.0,72.0,536.0,3079.0,693122.0,1302.0,0.0164,25.104166666666668,32.6625,8005.0,21480.0,321758.0,20028935406.0,4025837139.0,86352405.0,1197.0,62249.0,54.4,26.5,134.2
arapahoe,co,2019,0.0,9.0,1.0,19.9,20.2,49.4,20.4,18.4,25.7,15.8,84.2,268476.0,262169.0,1.8,7.6,12.7,0.5,7.0,75.3,36.6,,28.9,,42426.0,110227.0,82710.0,3176.0,105575.0,34580.0,20311.0,9436.0,0.6,2.72,2.5,5.8,7.6,9.6,19.8,15.6,121226.0,40103.0,257364.0,8.6,11.3,56.1,0.7,14.1,2.4,5.5,0.0,1.2,2.72,,994444.0,1793076.0,817271.0,656888.0,290786.0,3805736.0,3544751.0,1508691.0,392043.0,5544961.0,5950952.0,6383.0,1812587.0,2190508.0,3827794.0,9726913.0,5663373.0,1049598.0,296248.0,913924.0,8830454.0,2811664.0,990001.0,36234.0,3965682.0,42041423.0,45195128.0,3166736.0,6684547.0,304324.0,3621027.0,38416390.0,6770040.0,1026873.0,656590.0,5.2828406274,2.0513808223,,435118.5,1092.0,46.0,820.0,48.0,404.0,2477.0,624322.0,1961.0,0.7958,26.883035714285718,38.55625,8005.0,22853.0,334833.0,23151915936.0,4639079856.0,72841795.0,1330.0,69145.0,47.3,7.4,52.4
arlington,va,2016,0.0,0.0,0.0,7.7,2.8,48.7,23.0,2.4,51.3,54816.0,73.1,39.4,43.3,15.4,2.2,226092.0,0.9,0.5,6.1,34.1,6.0,28.6,,65395.0,143507.0,110388.0,3453.0,144179.0,50691.0,17748.0,9633.0,0.6,2.45,1.98,4.0,3.9,4.9,8.7,20.2,35015.0,11111.0,112970.0,6.4,11.2,27.1,0.5,45.9,3.6,5.2,0.0,0.1,2.45,,848554.0,976724.0,161826.0,129158.0,362125.0,1547471.0,800561.0,590660.0,0.0,7695699.0,3295326.0,0.0,1010164.0,385179.0,1158904.0,4821679.0,2114547.0,0.0,997.0,1058693.0,9264729.0,557343.0,1474567.0,0.0,0.0,22617805.0,30047597.0,7430659.0,0.0,0.0,595609.0,22025715.0,0.0,0.0,231259.0,9.9954981112,1.7790072791,,578950.0,655.0,44.0,332.0,4.0,224.0,1280.0,780471.0,879.0,0.342,75.25,86.375,51013.0,9348.0,172888.0,14862535640.0,1285960466.0,23918205.0,1653.0,85966.0,62.4,11.399999999999999,168.3
arlington,va,2019,0.0,0.0,0.0,7.2,7.8,37.4,16.4,26.4,28.4,22.0,78.0,100501.0,98958.0,0.9,12.6,10.2,0.3,5.2,74.9,34.7,,29.7,,74537.0,158886.0,119755.0,2224.0,161402.0,50157.0,20195.0,8144.0,0.5,2.31,1.92,4.0,6.7,7.3,14.2,14.8,33581.0,13180.0,118883.0,6.0,9.3,24.9,0.5,49.3,4.1,5.9,0.0,0.0,2.31,,761712.0,1060486.0,0.0,97932.0,345637.0,1580374.0,849071.0,981426.0,0.0,9384734.0,2936667.0,0.0,0.0,391049.0,1189001.0,4527053.0,2685232.0,0.0,0.0,1043605.0,11404390.0,613572.0,1634800.0,0.0,497407.0,24887475.0,32564585.0,7679220.0,0.0,0.0,556182.0,24344453.0,1109781.0,0.0,236842.0,7.8965121271,-4.453683594,,837050.0,214.0,75.5,156.0,4.0,36.0,1698.0,1025497.0,292.0,0.3645,87.0,83.25,51013.0,9132.0,182197.0,17497660898.0,1385831335.0,15593341.0,1847.0,96037.0,57.0,5.5,79.5
