".Wexford County, Michigan","16,889","17,070"
".Aitkin County, Minnesota","16,638","17,033"
".Anoka County, Minnesota","130,763","134,681"
".Becker County, Minnesota","19,529","20,066"
".Beltrami County, Minnesota","21,289","21,995"
".Benton County, Minnesota","16,868","17,495"
".Big Stone County, Minnesota","3,158","3,166"
".Blue Earth County, Minnesota","28,186","29,176"
".Brown County, Minnesota","11,701","11,817"
".Carlton County, Minnesota","15,973","16,239"
".Carver County, Minnesota","37,600","39,750"
".Cass County, Minnesota","25,777","26,308"
".Chippewa County, Minnesota","5,715","5,709"
".Chisago County, Minnesota","21,752","22,393"
".Clay County, Minnesota","26,087","27,150"
".Clearwater County, Minnesota","4,785","4,801"
".Cook County, Minnesota","6,057","6,249"
".Cottonwood County, Minnesota","5,423","5,436"
".Crow Wing County, Minnesota","41,743","42,644"
".Dakota County, Minnesota","164,970","169,967"
".Dodge County, Minnesota","8,182","8,406"
".Douglas County, Minnesota","20,992","21,544"
".Faribault County, Minnesota","7,074","7,044"
".Fillmore County, Minnesota","9,939","10,084"
".Freeborn County, Minnesota","14,368","14,372"
".Goodhue County, Minnesota","20,499","20,783"
".Grant County, Minnesota","3,312","3,302"
".Hennepin County, Minnesota","528,893","543,729"
".Houston County, Minnesota","8,735","8,812"
".Hubbard County, Minnesota","14,752","14,922"
".Isanti County, Minnesota","15,771","16,482"
".Itasca County, Minnesota","27,599","27,855"
".Jackson County, Minnesota","5,077","5,077"
".Kanabec County, Minnesota","7,904","8,016"
".Kandiyohi County, Minnesota","19,798","20,076"
".Kittson County, Minnesota","2,614","2,609"
".Koochiching County, Minnesota","7,921","7,960"
".Lac qui Parle County, Minnesota","3,700","3,698"
".Lake County, Minnesota","7,912","8,029"
".Lake of the Woods County, Minnesota","3,767","3,886"
".Le Sueur County, Minnesota","12,615","12,878"
".Lincoln County, Minnesota","3,143","3,145"
".Lyon County, Minnesota","11,243","11,350"
".McLeod County, Minnesota","15,811","16,043"
".Mahnomen County, Minnesota","2,785","2,783"
".Marshall County, Minnesota","4,816","4,820"
".Martin County, Minnesota","9,976","9,973"
".Meeker County, Minnesota","10,826","11,037"
".Mille Lacs County, Minnesota","12,877","13,036"
".Morrison County, Minnesota","16,104","16,331"
".Mower County, Minnesota","17,050","17,092"
".Murray County, Minnesota","4,640","4,663"
".Nicollet County, Minnesota","13,449","13,691"
".Nobles County, Minnesota","8,623","8,691"
".Norman County, Minnesota","3,432","3,445"
".Olmsted County, Minnesota","64,047","68,153"
".Otter Tail County, Minnesota","35,996","36,368"
".Pennington County, Minnesota","6,489","6,654"
".Pine County, Minnesota","17,500","17,745"
".Pipestone County, Minnesota","4,499","4,521"
".Polk County, Minnesota","14,885","15,115"
".Pope County, Minnesota","6,625","6,723"
".Ramsey County, Minnesota","219,342","221,270"
".Red Lake County, Minnesota","1,941","1,948"
".Redwood County, Minnesota","7,329","7,342"
".Renville County, Minnesota","7,356","7,353"
".Rice County, Minnesota","24,864","25,280"
".Rock County, Minnesota","4,296","4,343"
".Roseau County, Minnesota","7,584","7,658"
".St. Louis County, Minnesota","104,443","105,306"
".Scott County, Minnesota","50,484","52,722"
".Sherburne County, Minnesota","33,482","34,757"
".Sibley County, Minnesota","6,593","6,630"
".Stearns County, Minnesota","63,960","65,662"
".Steele County, Minnesota","15,537","15,824"
".Stevens County, Minnesota","4,189","4,268"
".Swift County, Minnesota","4,838","4,836"
".Todd County, Minnesota","13,152","13,394"
".Traverse County, Minnesota","2,096","2,103"
".Wabasha County, Minnesota","10,188","10,306"
".Wadena County, Minnesota","7,090","7,199"
".Waseca County, Minnesota","7,953","7,959"
".Washington County, Minnesota","97,142","100,996"
".Watonwan County, Minnesota","5,055","5,050"
".Wilkin County, Minnesota","3,107","3,157"
".Winona County, Minnesota","21,153","21,327"
".Wright County, Minnesota","51,093","53,282"
".Yellow Medicine County, Minnesota","4,768","4,763"
".Adams County, Mississippi","14,671","14,732"
".Alcorn County, Mississippi","17,224","17,330"
".Amite County, Mississippi","6,762","6,864"
".Attala County, Mississippi","9,221","9,299"
".Benton County, Mississippi","4,234","4,290"
".Bolivar County, Mississippi","14,326","14,399"
".Calhoun County, Mississippi","6,980","7,030"
".Carroll County, Mississippi","5,153","5,228"
".Chickasaw County, Mississippi","7,561","7,637"
".Choctaw County, Mississippi","4,181","4,230"
".Claiborne County, Mississippi","4,310","4,381"
".Clarke County, Mississippi","7,968","8,057"
".Clay County, Mississippi","9,264","9,342"
".Coahoma County, Mississippi","10,712","10,708"
".Copiah County, Mississippi","12,289","12,381"
".Covington County, Mississippi","8,652","8,761"
".DeSoto County, Mississippi","65,950","69,657"
".Forrest County, Mississippi","32,903","33,179"
".Franklin County, Mississippi","4,238","4,303"
".George County, Mississippi","9,485","9,590"
".Greene County, Mississippi","5,156","5,192"
".Grenada County, Mississippi","10,234","10,262"
".Hancock County, Mississippi","24,750","26,385"
".Harrison County, Mississippi","91,727","94,603"
".Hinds County, Mississippi","104,310","104,284"
".Holmes County, Mississippi","8,519","8,643"
".Humphreys County, Mississippi","3,824","3,810"
".Issaquena County, Mississippi",564,573
".Itawamba County, Mississippi","10,264","10,370"
".Jackson County, Mississippi","61,775","62,784"
".Jasper County, Mississippi","8,368","8,490"
".Jefferson County, Mississippi","3,752","3,811"
".Jefferson Davis County, Mississippi","5,949","6,011"
".Jones County, Mississippi","29,002","29,286"
".Kemper County, Mississippi","4,751","4,795"
".Lafayette County, Mississippi","25,209","26,558"
".Lamar County, Mississippi","24,510","24,732"
".Lauderdale County, Mississippi","35,246","35,399"
".Lawrence County, Mississippi","6,146","6,225"
".Leake County, Mississippi","9,530","9,622"
".Lee County, Mississippi","36,556","37,123"
".Leflore County, Mississippi","13,133","13,086"
".Lincoln County, Mississippi","15,516","15,706"
".Lowndes County, Mississippi","27,191","27,515"
".Madison County, Mississippi","42,580","44,469"
".Marion County, Mississippi","11,999","12,138"
".Marshall County, Mississippi","15,352","15,845"
".Monroe County, Mississippi","16,516","16,660"
".Montgomery County, Mississippi","5,621","5,876"
".Neshoba County, Mississippi","12,493","12,598"
".Newton County, Mississippi","9,478","9,567"
".Noxubee County, Mississippi","5,255","5,311"
".Oktibbeha County, Mississippi","21,836","22,156"
".Panola County, Mississippi","14,969","15,188"
".Pearl River County, Mississippi","25,116","25,927"
".Perry County, Mississippi","5,626","5,706"
".Pike County, Mississippi","18,281","19,008"
".Pontotoc County, Mississippi","12,799","13,083"
".Prentiss County, Mississippi","11,170","11,254"
".Quitman County, Mississippi","3,573","3,563"
".Rankin County, Mississippi","59,698","61,842"
".Scott County, Mississippi","11,658","11,810"
".Sharkey County, Mississippi","2,141","2,158"
".Simpson County, Mississippi","12,121","12,288"
".Smith County, Mississippi","7,350","7,439"
".Stone County, Mississippi","7,410","7,584"
".Sunflower County, Mississippi","9,668","9,658"
".Tallahatchie County, Mississippi","5,611","5,669"
".Tate County, Mississippi","11,391","11,755"
".Tippah County, Mississippi","9,843","9,971"
".Tishomingo County, Mississippi","10,403","10,493"
".Tunica County, Mississippi","4,874","5,023"
".Union County, Mississippi","11,945","12,087"
".Walthall County, Mississippi","7,243","7,333"
".Warren County, Mississippi","22,008","22,110"
".Washington County, Mississippi","21,586","21,594"
".Wayne County, Mississippi","9,373","9,532"
".Webster County, Mississippi","4,844","4,885"
".Wilkinson County, Mississippi","5,151","5,237"
".Winston County, Mississippi","8,732","8,803"
".Yalobusha County, Mississippi","6,481","6,587"
".Yazoo County, Mississippi","10,085","10,151"
".Adair County, Missouri","11,472","11,645"
".Andrew County, Missouri","7,326","7,319"
".Atchison County, Missouri","2,966","2,952"
".Audrain County, Missouri","10,866","10,931"
".Barry County, Missouri","17,589","17,662"
".Barton County, Missouri","5,599","5,589"
".Bates County, Missouri","7,850","7,838"
".Benton County, Missouri","14,206","14,274"
".Bollinger County, Missouri","5,883","5,878"
".Boone County, Missouri","76,118","79,354"
".Buchanan County, Missouri","38,761","38,821"
".Butler County, Missouri","19,875","19,867"
".Caldwell County, Missouri","4,664","4,734"
".Callaway County, Missouri","18,864","19,055"
".Camden County, Missouri","41,706","42,080"
".Cape Girardeau County, Missouri","33,508","34,975"
".Carroll County, Missouri","4,654","4,650"
".Carter County, Missouri","3,265","3,265"
".Cass County, Missouri","41,209","42,878"
".Cedar County, Missouri","7,249","7,266"
".Chariton County, Missouri","4,152","4,149"
".Christian County, Missouri","33,600","35,314"
".Clark County, Missouri","3,495","3,506"
".Clay County, Missouri","96,730","99,687"
".Clinton County, Missouri","8,961","9,087"
".Cole County, Missouri","33,177","33,624"
".Cooper County, Missouri","7,500","7,495"
".Crawford County, Missouri","12,070","12,102"
".Dade County, Missouri","3,957","3,956"
".Dallas County, Missouri","7,677","7,682"
".Daviess County, Missouri","4,192","4,184"
".DeKalb County, Missouri","4,332","4,355"
".Dent County, Missouri","7,335","7,333"
".Douglas County, Missouri","6,519","6,520"
".Dunklin County, Missouri","14,439","14,452"
".Franklin County, Missouri","44,746","45,888"
".Gasconade County, Missouri","8,185","8,170"
".Gentry County, Missouri","3,207","3,208"
".Greene County, Missouri","132,396","135,642"
".Grundy County, Missouri","5,011","5,002"
".Harrison County, Missouri","4,390","4,378"
".Henry County, Missouri","10,951","10,983"
".Hickory County, Missouri","6,867","6,885"
".Holt County, Missouri","2,794","2,791"
".Howard County, Missouri","4,589","4,591"
".Howell County, Missouri","18,272","18,341"
".Iron County, Missouri","5,311","5,307"
".Jackson County, Missouri","320,418","328,271"
".Jasper County, Missouri","50,864","52,262"
".Jefferson County, Missouri","90,357","92,137"
".Johnson County, Missouri","22,243","22,397"
".Knox County, Missouri","2,281","2,278"
".Laclede County, Missouri","15,975","16,086"
".Lafayette County, Missouri","14,786","14,866"
".Lawrence County, Missouri","16,696","16,721"
".Lewis County, Missouri","4,546","4,546"
".Lincoln County, Missouri","21,506","21,976"
".Linn County, Missouri","6,403","6,383"
".Livingston County, Missouri","6,798","6,869"
".McDonald County, Missouri","9,976","9,999"
".Macon County, Missouri","7,678","7,686"
".Madison County, Missouri","5,978","5,985"
".Maries County, Missouri","4,610","4,611"
".Marion County, Missouri","13,004","13,109"
".Mercer County, Missouri","2,128","2,123"
".Miller County, Missouri","12,938","12,972"
".Mississippi County, Missouri","5,724","5,732"
".Moniteau County, Missouri","6,178","6,174"
".Monroe County, Missouri","4,864","4,854"
".Montgomery County, Missouri","6,219","6,277"
".Morgan County, Missouri","15,590","15,607"
".New Madrid County, Missouri","8,601","8,608"
".Newton County, Missouri","24,680","24,858"
".Nodaway County, Missouri","9,735","9,810"
".Oregon County, Missouri","5,482","5,476"
".Osage County, Missouri","6,593","6,687"
".Ozark County, Missouri","5,699","5,703"
".Pemiscot County, Missouri","8,164","8,168"
".Perry County, Missouri","8,695","8,869"
".Pettis County, Missouri","18,251","18,229"
".Phelps County, Missouri","20,144","20,567"
".Pike County, Missouri","7,907","7,931"
".Platte County, Missouri","41,247","42,839"
".Polk County, Missouri","13,564","13,625"
".Pulaski County, Missouri","19,047","19,179"
".Putnam County, Missouri","2,983","2,977"
".Ralls County, Missouri","5,191","5,194"
".Randolph County, Missouri","10,758","10,828"
".Ray County, Missouri","10,024","10,147"
".Reynolds County, Missouri","4,034","4,030"
".Ripley County, Missouri","6,627","6,642"
".St. Charles County, Missouri","152,210","158,393"
".St. Clair County, Missouri","5,648","5,650"
".Ste. Genevieve County, Missouri","8,720","8,758"
".St. Francois County, Missouri","29,820","30,442"
".St. Louis County, Missouri","440,352","442,301"
".Saline County, Missouri","10,186","10,179"
".Schuyler County, Missouri","2,097","2,100"
".Scotland County, Missouri","2,371","2,371"
".Scott County, Missouri","17,243","17,342"
".Shannon County, Missouri","4,173","4,174"
".Shelby County, Missouri","3,203","3,201"
".Stoddard County, Missouri","13,713","13,751"
".Stone County, Missouri","20,957","21,398"
".Sullivan County, Missouri","3,345","3,335"
".Taney County, Missouri","30,652","31,220"
".Texas County, Missouri","11,712","11,737"
".Vernon County, Missouri","9,539","9,595"
".Warren County, Missouri","15,220","16,041"
".Washington County, Missouri","11,058","11,079"
".Wayne County, Missouri","8,107","8,115"
".Webster County, Missouri","14,715","14,887"
".Worth County, Missouri","1,274","1,270"
".Wright County, Missouri","8,678","8,688"
".St. Louis city, Missouri","176,167","177,403"
".Beaverhead County, Montana","5,334","5,363"
".Big Horn County, Montana","4,721","4,728"
".Blaine County, Montana","2,850","2,857"
".Broadwater County, Montana","2,739","2,739"
".Carbon County, Montana","6,559","6,584"
".Carter County, Montana",827,835
".Cascade County, Montana","38,635","39,206"
".Chouteau County, Montana","2,908","2,963"
".Custer County, Montana","5,700","5,702"
".Daniels County, Montana","1,128","1,130"
".Dawson County, Montana","4,450","4,456"
".Deer Lodge County, Montana","5,197","5,232"
".Fallon County, Montana","1,607","1,743"
".Fergus County, Montana","5,897","5,905"
".Flathead County, Montana","48,408","49,531"
".Gallatin County, Montana","47,885","52,554"
".Garfield County, Montana",863,864
".Glacier County, Montana","5,394","5,395"
".Golden Valley County, Montana",486,486
".Granite County, Montana","2,833","2,836"
".Hill County, Montana","7,344","7,352"
".Jefferson County, Montana","5,100","5,119"
".Judith Basin County, Montana","1,355","1,356"
".Lake County, Montana","16,834","16,958"
".Lewis and Clark County, Montana","31,451","31,943"
".Liberty County, Montana","1,047","1,047"
".Lincoln County, Montana","11,577","11,610"
".McCone County, Montana","1,023","1,024"
".Madison County, Montana","6,990","7,004"
".Meagher County, Montana","1,447","1,447"
".Mineral County, Montana","2,500","2,507"
".Missoula County, Montana","53,032","55,544"
".Musselshell County, Montana","2,692","2,697"
".Park County, Montana","9,553","9,718"
".Petroleum County, Montana",332,332
".Phillips County, Montana","2,352","2,358"
".Pondera County, Montana","2,677","2,679"
".Powder River County, Montana","1,032","1,034"
".Powell County, Montana","3,183","3,287"
".Prairie County, Montana",680,680
".Ravalli County, Montana","19,782","19,847"
".Richland County, Montana","5,239","5,286"
".Roosevelt County, Montana","4,135","4,140"
".Rosebud County, Montana","4,143","4,148"
".Sanders County, Montana","6,761","6,764"
".Sheridan County, Montana","2,158","2,158"
".Silver Bow County, Montana","17,142","17,466"
".Stillwater County, Montana","4,870","4,873"
".Sweet Grass County, Montana","2,162","2,164"
".Teton County, Montana","2,920","2,922"
".Toole County, Montana","2,379","2,380"
".Treasure County, Montana",433,434
".Valley County, Montana","4,889","4,897"
".Wheatland County, Montana","1,209","1,209"
".Wibaux County, Montana",554,580
".Yellowstone County, Montana","70,067","73,862"
".Adams County, Nebraska","13,870","13,964"
".Antelope County, Nebraska","3,326","3,336"
".Arthur County, Nebraska",254,253
".Banner County, Nebraska",368,366
".Blaine County, Nebraska",325,324
".Boone County, Nebraska","2,642","2,633"
".Box Butte County, Nebraska","5,457","5,434"
".Boyd County, Nebraska","1,374","1,371"
".Brown County, Nebraska","1,851","1,842"
".Buffalo County, Nebraska","20,319","20,810"
".Burt County, Nebraska","3,473","3,470"
".Butler County, Nebraska","4,070","4,086"
".Cass County, Nebraska","11,446","11,730"
".Cedar County, Nebraska","4,156","4,167"
".Chase County, Nebraska","1,954","1,971"
".Cherry County, Nebraska","3,237","3,279"
".Cheyenne County, Nebraska","5,017","5,024"
".Clay County, Nebraska","3,010","3,026"
".Colfax County, Nebraska","4,183","4,252"
".Cuming County, Nebraska","4,239","4,266"
".Custer County, Nebraska","5,655","5,671"
".Dakota County, Nebraska","7,827","7,898"
".Dawes County, Nebraska","4,245","4,261"
".Dawson County, Nebraska","10,258","10,341"
".Deuel County, Nebraska","1,030","1,024"
".Dixon County, Nebraska","2,709","2,715"
".Dodge County, Nebraska","16,731","16,826"
".Douglas County, Nebraska","231,887","239,728"
".Dundy County, Nebraska","1,122","1,120"
".Fillmore County, Nebraska","2,932","2,934"
".Franklin County, Nebraska","1,721","1,716"
".Frontier County, Nebraska","1,583","1,582"
".Furnas County, Nebraska","2,716","2,707"
".Gage County, Nebraska","10,425","10,525"
".Garden County, Nebraska","1,304","1,303"
".Garfield County, Nebraska","1,198","1,217"
".Gosper County, Nebraska","1,302","1,308"
".Grant County, Nebraska",391,390
".Greeley County, Nebraska","1,307","1,311"
".Hall County, Nebraska","24,637","25,161"
".Hamilton County, Nebraska","4,098","4,177"
".Harlan County, Nebraska","2,397","2,417"
".Hayes County, Nebraska",509,511
".Hitchcock County, Nebraska","1,748","1,741"
".Holt County, Nebraska","5,250","5,267"
".Hooker County, Nebraska",442,445
".Howard County, Nebraska","3,073","3,132"
".Jefferson County, Nebraska","3,913","3,911"
".Johnson County, Nebraska","2,177","2,171"
".Kearney County, Nebraska","2,960","2,983"
".Keith County, Nebraska","5,465","5,517"
".Keya Paha County, Nebraska",547,546
".Kimball County, Nebraska","1,952","1,944"
".Knox County, Nebraska","4,940","4,974"
".Lancaster County, Nebraska","129,102","134,986"
".Lincoln County, Nebraska","16,790","16,889"
".Logan County, Nebraska",396,395
".Loup County, Nebraska",452,468
".McPherson County, Nebraska",283,281
".Madison County, Nebraska","15,232","15,443"
".Merrick County, Nebraska","3,813","3,849"
".Morrill County, Nebraska","2,443","2,432"
".Nance County, Nebraska","1,867","1,869"
".Nemaha County, Nebraska","3,500","3,494"
".Nuckolls County, Nebraska","2,454","2,449"
".Otoe County, Nebraska","7,137","7,232"
".Pawnee County, Nebraska","1,617","1,647"
".Perkins County, Nebraska","1,445","1,446"
".Phelps County, Nebraska","4,254","4,290"
".Pierce County, Nebraska","3,270","3,293"
".Platte County, Nebraska","13,743","13,905"
".Polk County, Nebraska","2,729","2,738"
".Red Willow County, Nebraska","5,315","5,319"
".Richardson County, Nebraska","4,422","4,403"
".Rock County, Nebraska",914,920
".Saline County, Nebraska","5,831","5,896"
".Sarpy County, Nebraska","67,953","71,061"
".Saunders County, Nebraska","9,579","9,906"
".Scotts Bluff County, Nebraska","16,399","16,380"
".Seward County, Nebraska","7,112","7,262"
".Sheridan County, Nebraska","2,918","2,912"
".Sherman County, Nebraska","1,955","1,958"
".Sioux County, Nebraska",827,828
".Stanton County, Nebraska","2,692","2,703"
".Thayer County, Nebraska","2,754","2,761"
".Thomas County, Nebraska",404,405
".Thurston County, Nebraska","2,429","2,446"
".Valley County, Nebraska","2,299","2,301"
".Washington County, Nebraska","8,523","8,713"
".Wayne County, Nebraska","3,900","3,997"
".Webster County, Nebraska","1,914","1,908"
".Wheeler County, Nebraska",578,584
".York County, Nebraska","6,314","6,380"
".Churchill County, Nevada","10,898","11,045"
".Clark County, Nevada","886,268","924,538"
".Douglas County, Nevada","24,200","24,773"
".Elko County, Nevada","21,415","21,966"
".Esmeralda County, Nevada",853,860
".Eureka County, Nevada","1,079","1,087"
".Humboldt County, Nevada","7,526","7,617"
".Lander County, Nevada","2,718","2,741"
".Lincoln County, Nevada","2,794","2,826"
".Lyon County, Nevada","23,099","24,020"
".Mineral County, Nevada","2,838","2,842"
".Nye County, Nevada","22,363","22,479"
".Pershing County, Nevada","2,485","2,508"
".Storey County, Nevada","2,032","2,073"
".Washoe County, Nevada","193,159","205,417"
".White Pine County, Nevada","4,514","4,536"
".Carson City, Nevada","23,745","24,356"
".Belknap County, New Hampshire","38,446","38,982"
".Carroll County, New Hampshire","40,917","41,664"
".Cheshire County, New Hampshire","35,453","35,887"
".Coos County, New Hampshire","21,535","21,723"
".Grafton County, New Hampshire","52,580","53,421"
".Hillsborough County, New Hampshire","170,047","173,309"
".Merrimack County, New Hampshire","64,731","65,554"
".Rockingham County, New Hampshire","131,142","134,190"
".Strafford County, New Hampshire","53,477","54,825"
".Sullivan County, New Hampshire","22,602","22,760"
".Atlantic County, New Jersey","127,950","128,930"
".Bergen County, New Jersey","356,465","360,816"
".Burlington County, New Jersey","179,048","180,471"
".Camden County, New Jersey","205,760","206,357"
".Cape May County, New Jersey","99,228","99,634"
".Cumberland County, New Jersey","56,408","56,451"
".Essex County, New Jersey","315,623","319,686"
".Gloucester County, New Jersey","113,040","114,447"
".Hudson County, New Jersey","279,645","286,918"
".Hunterdon County, New Jersey","50,121","50,563"
".Mercer County, New Jersey","144,738","145,125"
".Middlesex County, New Jersey","300,601","303,426"
".Monmouth County, New Jersey","260,928","262,925"
".Morris County, New Jersey","192,054","196,201"
".Ocean County, New Jersey","282,018","286,170"
".Passaic County, New Jersey","176,968","177,260"
".Salem County, New Jersey","27,612","27,606"
".Somerset County, New Jersey","126,285","127,513"
".Sussex County, New Jersey","62,371","62,623"
".Union County, New Jersey","201,982","203,054"
".Warren County, New Jersey","45,439","45,636"
".Bernalillo County, New Mexico","292,366","296,404"
".Catron County, New Mexico","3,375","3,413"
".Chaves County, New Mexico","27,111","27,480"
".Cibola County, New Mexico","11,351","11,457"
".Colfax County, New Mexico","10,252","10,356"
".Curry County, New Mexico","21,169","21,493"
".De Baca County, New Mexico","1,364","1,371"
".Doña Ana County, New Mexico","86,871","89,968"
".Eddy County, New Mexico","24,296","25,089"
".Grant County, New Mexico","15,015","15,162"
".Guadalupe County, New Mexico","2,449","2,474"
".Harding County, New Mexico",538,543
".Hidalgo County, New Mexico","2,453","2,480"
".Lea County, New Mexico","26,426","27,028"
".Lincoln County, New Mexico","18,053","18,366"
".Los Alamos County, New Mexico","8,370","8,401"
".Luna County, New Mexico","11,232","11,355"
".McKinley County, New Mexico","26,234","26,429"
".Mora County, New Mexico","3,299","3,328"
".Otero County, New Mexico","31,661","31,947"
".Quay County, New Mexico","5,677","5,724"
".Rio Arriba County, New Mexico","20,078","20,302"
".Roosevelt County, New Mexico","8,485","8,577"
".Sandoval County, New Mexico","55,703","58,146"
".San Juan County, New Mexico","50,942","51,480"
".San Miguel County, New Mexico","15,932","16,073"
".Santa Fe County, New Mexico","72,704","73,551"
".Sierra County, New Mexico","8,521","8,602"
".Socorro County, New Mexico","8,207","8,289"
".Taos County, New Mexico","20,804","21,158"
".Torrance County, New Mexico","8,000","8,093"
".Union County, New Mexico","2,344","2,358"
".Valencia County, New Mexico","31,012","31,576"
".Albany County, New York","140,953","142,892"
".Allegany County, New York","26,332","26,419"
".Bronx County, New York","526,604","537,232"
".Broome County, New York","90,694","91,408"
".Cattaraugus County, New York","41,541","41,746"
".Cayuga County, New York","36,971","37,247"
".Chautauqua County, New York","67,547","67,774"
".Chemung County, New York","38,819","39,082"
".Chenango County, New York","25,509","25,961"
".Clinton County, New York","36,469","36,835"
".Columbia County, New York","33,404","33,698"
".Cortland County, New York","20,759","20,872"
".Delaware County, New York","31,564","31,649"
".Dutchess County, New York","120,365","121,574"
".Erie County, New York","427,036","430,736"
".Essex County, New York","26,186","26,485"
".Franklin County, New York","25,658","25,964"
".Fulton County, New York","29,049","29,173"
".Genesee County, New York","25,750","25,902"
".Greene County, New York","29,614","29,792"
".Hamilton County, New York","8,887","8,987"
".Herkimer County, New York","33,772","33,909"
".Jefferson County, New York","59,875","60,170"
".Kings County, New York","1,033,464","1,065,399"
".Lewis County, New York","15,618","15,817"
".Livingston County, New York","27,408","27,725"
".Madison County, New York","32,217","32,456"
".Monroe County, New York","326,989","330,247"
".Montgomery County, New York","23,479","23,550"
".Nassau County, New York","471,778","474,165"
".New York County, New York","873,937","892,878"
".Niagara County, New York","100,204","100,710"
".Oneida County, New York","105,109","105,614"
".Onondaga County, New York","207,473","209,729"
".Ontario County, New York","50,438","51,704"
".Orange County, New York","142,335","145,207"
".Orleans County, New York","18,567","18,600"
".Oswego County, New York","54,420","54,721"
".Otsego County, New York","31,213","31,332"
".Putnam County, New York","38,616","38,713"
".Queens County, New York","854,325","869,400"
".Rensselaer County, New York","72,799","73,425"
".Richmond County, New York","179,570","181,751"
".Rockland County, New York","105,951","107,002"
".St. Lawrence County, New York","53,092","53,481"
".Saratoga County, New York","105,028","108,311"
".Schenectady County, New York","69,311","70,106"
".Schoharie County, New York","17,411","17,588"
".Schuyler County, New York","9,735","9,894"
".Seneca County, New York","16,368","16,432"
".Steuben County, New York","49,462","49,801"
".Suffolk County, New York","575,162","577,512"
".Sullivan County, New York","50,431","51,270"
".Tioga County, New York","22,463","22,609"
".Tompkins County, New York","42,898","44,634"
".Ulster County, New York","84,894","85,608"
".Warren County, New York","39,769","40,285"
".Washington County, New York","29,433","29,650"
".Wayne County, New York","41,671","41,894"
".Westchester County, New York","373,631","377,297"
".Wyoming County, New York","18,132","18,402"
".Yates County, New York","13,809","13,955"
".Alamance County, North Carolina","69,500","72,827"
".Alexander County, North Carolina","16,422","16,609"
".Alleghany County, North Carolina","8,162","8,215"
".Anson County, North Carolina","11,597","11,668"
".Ashe County, North Carolina","17,675","17,879"
".Avery County, North Carolina","14,147","14,388"
".Beaufort County, North Carolina","25,928","26,383"
".Bertie County, North Carolina","9,817","9,843"
".Bladen County, North Carolina","17,931","18,007"
".Brunswick County, North Carolina","86,454","95,075"
".Buncombe County, North Carolina","120,953","127,972"
".Burke County, North Carolina","41,101","41,596"
".Cabarrus County, North Carolina","77,699","82,526"
".Caldwell County, North Carolina","38,023","38,250"
".Camden County, North Carolina","4,228","4,381"
".Carteret County, North Carolina","49,823","50,965"
".Caswell County, North Carolina","10,797","10,892"
".Catawba County, North Carolina","68,650","69,865"
".Chatham County, North Carolina","31,447","33,711"
".Cherokee County, North Carolina","18,104","18,595"
".Chowan County, North Carolina","7,302","7,327"
".Clay County, North Carolina","7,337","7,437"
".Cleveland County, North Carolina","43,520","43,767"
".Columbus County, North Carolina","26,341","26,425"
".Craven County, North Carolina","46,899","47,674"
".Cumberland County, North Carolina","145,936","147,313"
".Currituck County, North Carolina","15,489","16,436"
".Dare County, North Carolina","34,461","35,263"
".Davidson County, North Carolina","74,045","76,055"
".Davie County, North Carolina","18,586","19,303"
".Duplin County, North Carolina","25,954","26,040"
".Durham County, North Carolina","133,238","142,017"
".Edgecombe County, North Carolina","24,982","25,063"
".Forsyth County, North Carolina","163,103","168,793"
".Franklin County, North Carolina","27,956","29,726"
".Gaston County, North Carolina","91,815","94,975"
".Gates County, North Carolina","5,322","5,492"
".Graham County, North Carolina","6,031","6,079"
".Granville County, North Carolina","24,049","24,856"
".Greene County, North Carolina","8,325","8,372"
".Guilford County, North Carolina","226,573","231,640"
".Halifax County, North Carolina","25,907","26,035"
".Harnett County, North Carolina","51,262","53,035"
".Haywood County, North Carolina","35,388","35,742"
".Henderson County, North Carolina","57,068","58,811"
".Hertford County, North Carolina","10,666","10,651"
".Hoke County, North Carolina","20,682","21,344"
".Hyde County, North Carolina","3,387","3,406"
".Iredell County, North Carolina","72,626","77,436"
".Jackson County, North Carolina","27,116","27,832"
".Johnston County, North Carolina","73,157","79,849"
".Jones County, North Carolina","4,980","5,019"
".Lee County, North Carolina","24,404","24,728"
".Lenoir County, North Carolina","27,605","27,712"
".Lincoln County, North Carolina","34,991","37,525"
".McDowell County, North Carolina","21,344","21,600"
".Macon County, North Carolina","25,552","25,716"
".Madison County, North Carolina","10,900","11,136"
".Martin County, North Carolina","11,600","11,583"
".Mecklenburg County, North Carolina","434,595","466,911"
".Mitchell County, North Carolina","8,812","8,860"
".Montgomery County, North Carolina","16,260","16,319"
".Moore County, North Carolina","46,606","48,635"
".Nash County, North Carolina","42,908","43,324"
".New Hanover County, North Carolina","108,925","114,839"
".Northampton County, North Carolina","11,651","11,676"
".Onslow County, North Carolina","78,448","81,065"
".Orange County, North Carolina","57,191","60,273"
".Pamlico County, North Carolina","7,718","7,794"
".Pasquotank County, North Carolina","17,081","17,346"
".Pender County, North Carolina","28,594","30,003"
".Perquimans County, North Carolina","7,132","7,207"
".Person County, North Carolina","18,426","18,628"
".Pitt County, North Carolina","78,414","81,246"
".Polk County, North Carolina","11,660","11,846"
".Randolph County, North Carolina","62,161","62,925"
".Richmond County, North Carolina","21,385","21,954"
".Robeson County, North Carolina","53,156","53,384"
".Rockingham County, North Carolina","43,950","44,422"
".Rowan County, North Carolina","61,252","62,475"
